LU,OWN_OCC,AV_TOTAL,LAND_SF,YR_BUILT,NUM_FLOORS
CD,N,366100,783,109,1
CD,N,374500,807,109,1
CD,Y,370900,828,109,1
CD,N,419300,821,109,1
CD,Y,380300,828,109,1
CD,Y,366400,812,109,1
CD,N,358400,783,109,1
CD,N,414400,807,104,1
CD,Y,405600,828,109,1
CD,Y,365100,807,109,1
CD,N,370900,828,109,1
CD,N,402700,800,109,1
CD,N,374500,783,109,1
CD,N,374500,807,109,1
CD,N,384200,842,109,1
CD,N,438500,821,109,1
CD,N,370900,828,109,1
CD,N,370300,826,109,1
CD,N,407400,804,109,1
CD,N,405000,826,109,1
CD,Y,381400,832,109,1
CD,Y,373100,836,109,1
CD,N,412900,832,109,1
CD,N,390200,840,109,1
CD,N,375300,810,109,1
CD,N,379300,862,109,1
CD,N,387800,857,109,1
CD,N,376400,848,109,1
CD,N,384400,843,109,1
R2,N,990300,2358,104,2
R2,N,1003100,2607,99,2
R4,N,1447500,2549,89,3
R3,N,1721100,2405,99,3
A,N,3795500,8007,99,4
CD,N,351000,840,94,1
CD,Y,659700,1615,94,1
CD,N,615400,1455,94,1
CD,Y,497400,1370,94,1
R4,N,1607500,6743,134,4
R4,N,1471000,3016,104,3
R4,N,1496000,3098,104,3
A,N,3038000,4685,84,3
A,N,2520500,5211,94,3
R4,N,1496000,3054,104,3
R4,N,1471000,3081,104,3
R3,N,1893100,4299,99,3
A,N,1284500,4382,120,3
R3,N,1806100,4535,99,3
A,N,1208500,3655,104,3
R3,N,1751200,2702,99,3
C,N,3580000,9445,99,3
C,N,857500,7069,31,1
C,N,940500,2047,89,1
C,N,3504000,26530,15,1
R1,Y,1843900,16480,104,2.5
R1,Y,1172300,17848,104,2
E,N,1150500,17496,94,2.5
R1,Y,1275800,13614,94,2
CD,Y,2013419,5218,120,3
CD,Y,2080080,5967,120,2
CD,Y,2889000,6948,120,3
CD,N,3201012,7992,120,3
CD,Y,1148110,1661,132,2
CD,Y,1239060,1669,132,2
CD,Y,692290,905,132,1
CD,Y,577479,714,132,1
CD,N,586574,706,132,1
CD,N,915706,1334,132,1
CD,Y,939995,1348,132,1
CD,Y,1683324,2010,129,1
CD,Y,1617947,1883,129,1
CD,Y,1629182,2044,129,1
CD,Y,1719169,2118,129,1
CD,Y,1896682,2647,129,1
CD,Y,779923,1100,129,1
CD,N,806994,1093,129,1
CD,N,1840935,2346,129,1
CD,Y,1609400,2243,129,1
CD,Y,1559418,1895,129,1
CD,Y,1615379,1883,129,1
CD,Y,1576431,1831,129,1
CD,Y,1628754,1895,129,1
CD,Y,1665990,1900,129,1
CD,Y,1817074,2094,129,1
CD,Y,1794711,2083,129,1
CD,Y,1789575,1957,129,2
CD,Y,1453525,2329,129,2
CD,N,1599008,1884,13,2
CD,Y,1534273,1730,129,2
CD,Y,1016180,1412,13,1
CD,N,1074260,1437,13,1
CD,N,1294810,1899,13,1
CD,N,717600,1088,13,1
CD,Y,756500,1054,13,1
CD,Y,1044450,1412,13,1
CD,Y,1233540,1714,13,1
CD,Y,1127390,1508,13,1
CD,Y,977900,1440,13,1
CD,Y,885600,1251,13,1
CD,Y,293700,961,13,1
CD,Y,916200,1347,13,1
CD,N,675000,915,13,1
CD,Y,960700,1459,13,1
CD,Y,1285790,1873,13,1
CD,Y,1127940,1569,13,1
CD,Y,1056880,1413,13,1
CD,Y,1016180,1485,13,1
CD,Y,286300,806,13,1
CD,Y,362900,813,13,1
CD,Y,447300,1211,13,1
CD,Y,1624080,2201,13,1
CD,Y,1226040,1506,13,1
CD,N,934200,1379,13,1
CD,Y,768000,1170,13,1
CD,N,286300,963,13,1
CD,Y,906100,1351,13,1
CD,Y,447300,1113,13,1
CD,Y,938500,1450,13,1
CD,Y,1361360,1992,13,1
CD,N,1149720,1583,13,1
CD,Y,1019480,1408,13,1
CD,Y,1068760,1511,13,1
CD,N,286300,805,13,1
CD,Y,286300,817,13,1
CD,Y,820800,1210,13,1
CD,N,1711190,2136,13,1
CD,Y,1236240,1506,13,1
CD,Y,961100,1401,13,1
CD,Y,833300,1194,13,1
CD,Y,732100,1005,13,1
CD,Y,960600,1391,13,1
CD,Y,447300,1112,13,1
CD,N,938500,1450,13,1
CD,Y,1524000,2042,13,1
CD,N,1266960,1618,13,1
CD,Y,1161480,1410,13,1
CD,N,1361800,1953,13,1
CD,Y,767800,1185,13,1
CD,N,830700,1213,13,1
CD,Y,1641240,2213,13,1
CD,Y,1234080,1508,13,1
CD,Y,952500,1378,13,1
CD,Y,825400,1159,13,1
CD,N,703400,1001,13,1
CD,Y,912900,1405,13,1
CD,N,450300,1109,13,1
CD,Y,945800,1447,13,1
CD,N,1481640,1986,13,1
CD,Y,1241160,1570,13,1
CD,N,1162560,1413,13,1
CD,Y,1364000,1958,13,1
CD,Y,823900,1174,13,1
CD,N,852800,1217,13,1
CD,Y,1604160,2155,13,1
CD,Y,1238520,1516,13,1
CD,Y,946400,1405,13,1
CD,N,841100,1203,13,1
CD,N,708500,998,13,1
CD,N,974400,1401,13,1
CD,Y,300600,1113,13,1
CD,Y,981700,1450,13,1
CD,Y,2067000,2449,13,1
CD,N,1407360,1610,13,1
CD,Y,1761120,2019,13,1
CD,N,922000,1189,13,1
CD,N,1502200,2227,13,1
CD,N,3384731,3073,13,1
CD,Y,1661520,1978,13,1
CD,N,1690800,1991,13,1
CD,Y,1325610,1648,13,1
RC,N,26079058,48039,1,6
E,N,3952600,17563,120,1
E,N,37402000,156575,4,3
C,N,908700,9516,79,1
R2,Y,1010700,7163,94,2
R2,N,1280763,7768,94,2
R2,Y,1208900,7005,94,2
R1,Y,830000,7031,96,2
R1,Y,762300,7057,96,2
R2,N,931800,6070,94,2
R1,Y,735900,6088,93,2
R1,N,688200,7882,96,2
R1,Y,942000,7507,99,2
R2,N,1203900,6000,99,2
R2,Y,992800,6000,94,2
R2,N,1006000,6000,99,2
R2,Y,1187800,6000,86,2
R2,N,1178700,5800,79,2
R2,N,1030000,7200,79,2
R3,N,1176600,6006,94,2
A,N,6924500,12645,69,3
CD,N,306500,725,64,1
CD,N,226500,435,64,1
CD,N,287000,702,64,1
CD,N,299900,725,64,1
CD,N,329800,725,64,1
CD,N,311700,638,64,1
CD,N,298900,605,64,1
CD,Y,325200,702,64,1
CD,N,380400,725,64,1
CD,N,325000,701,64,1
CD,N,318000,625,64,1
CD,N,309400,605,64,1
CD,N,342100,690,64,1
CD,N,330900,701,64,1
CD,N,328400,701,64,1
CD,N,319000,625,64,1
CD,N,290500,605,64,1
CD,N,323200,690,64,1
CD,N,343900,701,64,1
CD,N,308000,1016,34,1
CD,N,308000,1004,34,1
CD,N,241500,763,34,1
CD,N,241500,752,34,1
CD,N,308000,1053,34,1
CD,N,241500,729,34,1
CD,N,308000,1054,34,1
CD,N,308000,868,34,1
CD,N,308000,1054,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1016,34,1
CD,N,308000,1010,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1054,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1016,34,1
CD,N,308000,1010,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,N,308000,1057,34,1
CD,N,241500,708,34,1
CD,N,241500,719,34,1
CD,N,308000,1019,34,1
CD,N,308000,1013,34,1
CD,N,241500,701,34,1
CD,N,241500,829,34,1
CD,N,241500,706,34,1
CD,N,308000,1053,34,1
CD,N,241500,706,34,1
CD,N,308000,980,34,1
CD,N,308000,984,34,1
CD,Y,282400,936,92,1
CD,Y,437500,893,92,1
CD,N,388100,882,92,1
CD,N,407200,931,92,1
CD,Y,400800,897,92,1
CD,Y,387700,880,92,1
CD,Y,468500,933,92,1
CD,Y,419800,911,92,1
CD,Y,388100,882,92,1
CD,Y,409800,945,92,1
CD,Y,492500,1058,92,1
CD,N,367400,807,92,1
CD,Y,423300,1059,92,1
CD,Y,422900,1057,92,1
CD,Y,470200,1070,92,1
CD,Y,421600,1050,92,1
CD,Y,331500,692,92,1
CD,N,420000,999,92,1
CD,N,431600,769,92,1
CD,N,386300,884,92,1
CD,N,466300,992,92,1
CD,N,429400,772,92,1
CD,N,461300,886,92,1
CD,Y,428200,994,92,1
CD,Y,350000,764,94,1
CD,Y,359400,795,92,1
CD,N,430000,1052,92,1
CD,N,413500,740,92,1
CD,N,371300,799,92,1
CD,N,486200,1058,92,1
CD,N,456900,933,92,1
CD,Y,412100,792,92,1
CD,N,429600,1050,92,1
CD,Y,395100,934,92,1
CD,Y,353300,756,92,1
CD,Y,415700,1017,92,1
CD,Y,395900,908,92,1
CD,Y,415700,1017,92,1
CD,Y,397400,916,94,1
CD,Y,416700,1023,92,1
CD,N,405600,876,92,1
CD,Y,446700,907,92,1
CD,Y,390400,895,92,1
CD,N,392700,854,92,1
CD,N,440500,918,92,1
CD,N,390200,894,92,1
CD,N,398300,852,92,1
CD,N,405900,924,92,1
CD,N,390000,893,92,1
CD,Y,394400,863,92,1
A,N,26356500,49103,79,6
R3,N,1563500,13364,119,2
A,N,11514000,13947,99,5
E,N,9745500,297981,59,1
E,N,498445500,2279266,120,2
E,N,498445500,2279266,39,8
E,N,498445500,2279266,38,1
E,N,498445500,2279266,40,3
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,44,9
E,N,498445500,2279266,26,6
E,N,498445500,2279266,49,2
E,N,498445500,2279266,31,6
E,N,498445500,2279266,40,3
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,25,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,28,3
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,17,5
E,N,498445500,2279266,15,4
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,49,2
E,N,498445500,2279266,62,5
E,N,498445500,2279266,2,2
RC,N,51619000,62896,40,15
CD,N,363000,660,31,1
CD,Y,368800,675,31,1
CD,Y,502700,1146,31,1
CD,N,343500,610,31,1
CD,Y,356800,656,31,1
CD,N,362200,661,31,1
CD,N,366800,660,31,1
CD,N,359300,661,31,1
CD,N,446500,891,31,1
CD,Y,369600,693,31,1
CD,N,345600,584,31,1
CD,N,471700,1013,31,1
CD,N,364600,665,31,1
CD,Y,366300,667,31,1
CD,N,503300,1149,31,1
CD,N,343900,611,31,1
CD,Y,357100,657,31,1
CD,N,428300,661,31,1
CD,N,357700,659,31,1
CD,Y,359300,661,31,1
CD,N,484800,1065,31,1
CD,N,370800,698,31,1
CD,Y,361000,588,31,1
CD,N,470600,1008,31,1
CD,N,364300,664,31,1
CD,Y,368500,674,31,1
CD,N,503100,1148,31,1
CD,Y,345100,615,31,1
CD,N,357400,658,31,1
CD,N,359300,661,31,1
CD,N,357400,658,31,1
CD,N,360000,663,31,1
CD,Y,490300,1063,31,1
CD,N,370800,698,31,1
CD,N,336200,585,31,1
CD,Y,471200,1011,31,1
CD,N,363600,662,31,1
CD,N,352000,622,31,1
CD,N,503500,1150,31,1
CD,N,344800,614,31,1
CD,N,391300,659,31,1
CD,N,359000,660,31,1
CD,Y,357100,657,31,1
CD,Y,404500,663,31,1
CD,N,483700,1060,31,1
CD,N,370800,698,31,1
CD,N,335100,584,31,1
CD,N,471000,1010,31,1
CD,N,363600,662,31,1
CD,N,369100,676,31,1
CD,N,584500,1150,31,1
CD,N,343900,611,31,1
CD,N,357700,659,31,1
CD,N,360000,663,31,1
CD,N,397200,659,31,1
CD,N,366500,665,31,1
CD,N,483700,1060,31,1
CD,Y,369600,694,31,1
CD,N,335100,584,31,1
CD,N,471000,1010,31,1
CD,Y,398600,660,31,1
CD,N,452000,676,31,1
CD,N,564500,1146,31,1
CD,N,377500,613,31,1
CD,N,393200,659,31,1
CD,Y,403900,654,31,1
CD,Y,438800,657,31,1
CD,N,393500,657,31,1
CD,Y,541200,1061,31,1
CD,N,407700,696,31,1
CD,N,392400,587,31,1
CD,N,525500,1010,31,1
CD,N,335100,680,87,1
CD,N,289400,545,87,1
CD,Y,312400,550,87,1
CD,N,315500,605,87,1
CD,N,316000,620,87,1
CD,N,243800,435,87,1
CD,N,238100,370,87,1
CD,Y,347900,680,87,1
CD,N,278500,545,87,1
CD,N,309200,550,87,1
CD,N,315500,605,87,1
CD,N,328000,620,87,1
CD,N,243800,435,87,1
CD,N,320900,640,87,1
CD,N,335100,680,87,1
CD,N,289400,545,87,1
CD,N,309200,550,87,1
CD,N,321700,605,87,1
CD,N,316000,620,87,1
CD,N,243800,435,87,1
CD,Y,320900,640,87,1
CD,N,335100,680,87,1
CD,N,289400,545,87,1
CD,N,309200,550,87,1
CD,N,321700,605,87,1
CD,N,316000,620,87,1
CD,N,243800,435,87,1
CD,Y,320900,640,87,1
CD,N,335100,680,87,1
CD,N,289400,545,87,1
CD,N,309200,550,87,1
CD,N,321700,605,87,1
CD,N,316000,620,87,1
CD,N,243800,435,87,1
CD,N,320900,640,87,1
CD,N,374700,680,87,1
CD,N,331800,545,87,1
CD,N,341200,550,87,1
CD,Y,356900,605,87,1
CD,N,352100,620,87,1
CD,Y,495400,1075,87,1
CD,N,245800,430,87,1
CD,N,308200,610,87,1
CD,N,317700,595,87,1
CD,Y,226000,365,87,1
CD,N,314400,620,87,1
CD,N,317100,630,87,1
CD,N,345100,625,87,1
CD,N,330500,675,87,1
CD,N,308200,610,87,1
CD,N,317700,595,87,1
CD,N,226000,365,87,1
CD,N,314400,620,87,1
CD,N,317100,630,87,1
CD,N,316800,625,84,1
CD,N,330500,675,87,1
CD,Y,308200,610,87,1
CD,N,317700,595,87,1
CD,N,226000,365,87,1
CD,N,314400,620,87,1
CD,N,317100,630,87,1
CD,Y,316800,625,87,1
CD,N,330500,675,87,1
CD,N,308200,610,87,1
CD,N,317700,595,87,1
CD,N,226000,365,87,1
CD,N,314400,620,87,1
CD,N,317100,630,87,1
CD,N,375500,625,87,1
CD,N,330500,675,87,1
CD,N,330000,610,87,1
CD,N,317700,595,87,1
CD,N,226000,365,87,1
CD,N,314400,620,87,1
CD,N,317100,630,87,1
CD,N,316800,625,87,1
CD,N,369800,675,87,1
CD,N,343700,610,87,1
CD,N,352400,595,87,1
CD,N,247300,365,87,1
CD,N,350500,620,87,1
CD,N,375900,630,87,1
CD,N,353200,625,87,1
A,N,9117500,20885,105,3
R2,N,1212800,6530,109,2.5
R3,N,1723600,8459,109,2.5
R3,N,2220000,9969,129,2.5
R3,Y,1385500,7030,107,2.5
R3,N,1685000,8729,107,2.5
R2,Y,1371300,9127,99,2
E,N,882100,8256,120,2
R1,N,742200,7389,92,2
CD,N,255200,464,99,1
CD,N,269000,458,99,1
CD,N,206900,322,99,1
CD,N,212800,355,99,1
CD,N,286600,567,99,1
CD,N,208400,309,99,1
CD,N,281100,527,99,1
CD,N,295300,559,99,1
CD,N,206900,322,99,1
CD,N,220900,391,99,1
CD,Y,286600,567,99,1
CD,N,209700,309,99,1
CD,N,298200,527,99,1
CD,N,307800,559,99,1
CD,N,213200,322,99,1
CD,N,232400,391,99,1
CD,N,297600,567,99,1
CD,N,211500,309,99,1
CD,N,276200,527,99,1
CD,N,284500,559,99,1
CD,N,206900,322,99,1
CD,N,222400,391,99,1
CD,N,299400,567,99,1
CD,N,203700,309,99,1
CD,N,321700,527,99,1
CD,Y,355000,559,99,1
CD,N,216400,322,99,1
CD,N,236300,391,99,1
CD,N,316000,567,99,1
CD,N,220600,309,99,1
CD,N,219200,412,99,1
CD,N,294000,625,99,1
CD,N,263900,524,99,1
CD,Y,346700,626,99,1
CD,N,331800,763,99,1
CD,N,330900,749,99,1
CD,N,255800,393,99,1
CD,N,287800,560,99,1
CD,N,215200,386,99,1
CD,N,341700,763,99,1
CD,N,330900,749,99,1
CD,N,228700,393,99,1
CD,Y,321900,560,99,1
CD,N,215200,386,99,1
CD,N,331800,763,99,1
CD,N,330900,749,99,1
CD,N,219200,393,99,1
CD,Y,341500,560,99,1
CD,N,215200,386,99,1
CD,N,354100,763,99,1
CD,N,367300,749,99,1
CD,N,230700,393,99,1
CD,N,293300,560,99,1
CD,Y,235900,386,99,1
A,N,4277000,5000,109,4
A,N,4277000,5000,109,4
CD,N,282300,527,31,1
CD,N,285800,527,31,1
CD,N,415800,980,31,1
CD,N,333500,704,31,1
CD,N,345000,704,31,1
CD,Y,438700,1098,31,1
CD,Y,413400,1070,31,1
CD,Y,332400,704,31,1
CD,N,415800,980,31,1
CD,N,333500,704,31,1
CD,N,332400,704,31,1
CD,Y,438700,1098,31,1
CD,N,545900,1070,31,1
CD,N,332400,704,31,1
CD,N,421700,980,31,1
CD,N,333500,704,31,1
CD,Y,332400,704,31,1
CD,N,438700,1098,31,1
CD,N,432000,1070,31,1
CD,Y,332400,704,31,1
CD,Y,443100,980,31,1
CD,N,353100,704,31,1
CD,N,352000,704,31,1
CD,Y,469300,1098,31,1
CD,N,461800,1070,31,1
CD,N,352000,704,31,1
A,N,1364500,10000,120,2.5
R4,N,1315500,6250,99,2.5
R3,N,1343400,6250,99,1.5
E,N,11198000,52810,120,2
CD,N,330700,750,109,1
CD,N,328900,800,109,1
CD,N,246800,495,109,1
CD,Y,402500,865,109,1
CD,Y,412500,945,109,1
CD,Y,273900,590,109,1
CD,Y,238900,445,109,1
CD,N,267000,540,109,1
CD,N,345900,840,109,1
CD,N,264800,550,109,1
CD,N,366900,945,109,1
CD,N,283400,590,109,1
CD,N,238900,445,109,1
CD,N,267000,540,109,1
CD,N,387100,840,109,1
CD,N,264800,550,109,1
CD,N,376300,945,109,1
CD,N,283400,590,109,1
CD,N,238900,445,109,1
CD,N,257600,540,109,1
CD,N,340000,840,109,1
CD,N,264800,550,109,1
CD,N,472400,945,109,1
CD,N,290400,590,109,1
CD,N,251300,445,109,1
CD,N,272600,540,109,1
CD,N,414000,840,109,1
CD,N,280700,552,109,1
A,N,5719500,11030,99,5
R1,N,563400,4907,99,2
R2,N,1166940,8000,104,2
R3,N,1533525,6768,99,2.5
R2,Y,1017180,6890,99,2
R2,N,1745400,11175,99,2
RC,N,1232000,5845,99,2.5
CD,N,328700,758,89,1
CD,N,436000,867,89,1
CD,Y,444700,867,89,1
CD,N,252300,450,105,1
CD,Y,319100,655,105,1
CD,Y,407900,867,89,1
CD,Y,777700,1948,105,1
CD,Y,651200,1706,105,1
CD,Y,726900,2041,105,1
CD,N,577700,1882,105,1
CD,Y,614400,2041,105,1
CD,Y,586300,1882,105,1
CD,Y,663300,2041,105,1
CD,N,752000,1882,105,1
CD,N,474100,1315,89,1
CD,Y,514000,1315,105,1
CD,N,561000,1310,89,1
R3,N,1564900,2190,109,3
R3,N,1806600,3360,99,3
A,N,2990500,8510,89,5
A,N,2415000,4742,89,3
CD,N,296100,730,79,1
CD,N,454400,1180,79,1
CD,N,384800,820,79,1
CD,N,515200,1180,79,1
CD,Y,423700,970,79,1
CD,N,515200,1180,79,1
CD,N,423700,970,79,1
A,N,2070000,4018,89,3
C,N,1290500,25014,119,2
A,N,3416000,7870,99,4
A,N,3091000,8060,99,5
R3,N,1494700,3190,99,3
R3,Y,1402800,2180,99,3
R4,N,1336000,8038,89,2.5
A,N,1566500,11158,79,2.5
CD,N,383000,685,119,1
CD,N,343500,760,119,1
CD,N,293400,620,119,2
CD,N,336900,730,119,1
CD,N,325200,690,119,1
CD,Y,343500,760,119,1
CD,N,340700,740,119,1
CD,N,335600,725,119,1
CD,N,325200,690,119,1
CD,Y,343500,760,119,1
CD,N,340700,740,119,1
CD,Y,335600,725,119,1
CD,N,312100,785,119,1
CD,N,334300,730,119,1
CD,N,286300,614,119,2
CD,N,332800,600,119,1
CD,N,330500,710,119,1
CD,Y,347500,775,119,1
CD,Y,335400,720,119,1
CD,N,296700,600,119,1
CD,N,336400,710,119,1
CD,N,357300,790,119,1
CD,Y,341300,720,119,1
CD,N,296700,600,119,1
CD,Y,330500,710,119,1
CD,Y,351400,790,119,1
CD,Y,310200,580,119,1
CD,N,306800,760,119,1
A,N,1434500,14800,84,2.5
A,N,6188000,12939,89,4
CD,N,412600,1560,119,1
CD,N,340800,900,119,1
CD,N,295100,570,119,1
CD,N,329500,655,119,1
CD,N,340700,680,119,1
CD,N,334100,675,119,1
CD,N,363900,770,119,1
CD,N,329500,655,119,1
CD,N,340700,680,119,1
CD,N,334100,675,119,1
CD,N,363900,770,119,1
CD,N,329500,655,119,1
CD,N,340700,680,119,1
CD,N,334100,675,119,1
A,N,4786000,8962,89,4
R4,N,1303500,8800,120,2
R3,N,1544100,8687,99,2.5
CD,N,302700,613,94,1
CD,N,201800,329,94,1
CD,N,319100,695,94,1
CD,N,270700,533,94,1
CD,N,273500,548,94,1
CD,N,205400,346,94,1
CD,N,279300,558,94,1
CD,N,239400,390,94,1
CD,N,223100,356,94,1
CD,N,282200,558,94,1
CD,N,218200,390,94,1
CD,N,211000,356,94,1
CD,Y,273800,533,94,1
CD,N,275400,548,94,1
CD,N,209300,346,94,1
CD,N,297700,558,94,1
CD,N,232700,390,94,1
CD,N,220900,356,94,1
CD,N,288700,533,94,1
CD,Y,293000,548,94,1
CD,N,229200,346,94,1
CD,N,245000,340,94,1
CD,N,318700,638,94,1
CD,N,285600,578,94,1
CD,N,201300,338,94,1
CD,Y,224300,428,94,1
CD,N,290600,597,94,1
CD,N,221900,342,94,1
CD,N,284800,449,94,1
CD,N,284600,574,94,1
CD,N,239400,408,94,1
CD,N,228400,428,94,1
CD,N,290600,597,94,1
CD,N,224500,342,94,1
CD,N,232600,449,94,1
CD,N,284600,574,94,1
CD,N,223700,408,94,1
CD,N,240300,428,94,1
CD,N,307200,597,94,1
CD,N,219900,342,94,1
CD,N,247700,449,94,1
CD,N,300500,574,94,1
CD,N,236900,408,94,1
CD,Y,311400,665,94,1
CD,N,273400,528,94,1
CD,Y,272900,523,94,1
CD,Y,279100,553,94,1
CD,N,239300,401,94,1
CD,N,240600,384,94,1
CD,N,279700,552,94,1
CD,N,279000,537,94,1
CD,N,226500,360,94,1
CD,N,318200,553,94,1
CD,N,239300,401,94,1
CD,N,240900,485,94,1
CD,N,279700,552,94,1
CD,N,276600,537,94,1
CD,N,212500,360,94,1
CD,N,294500,553,94,1
CD,N,250500,401,94,1
CD,N,228200,384,94,1
CD,N,295100,552,94,1
CD,N,291600,537,94,1
CD,Y,222500,360,94,1
E,N,5671700,26280,120,2
RC,N,1348000,5796,109,2.5
C,N,1701000,8441,109,1
A,N,13967000,45580,56,5
CD,N,316700,745,99,1
CD,N,364800,754,99,1
CD,N,275900,484,99,1
CD,N,367000,851,99,1
CD,Y,414200,848,99,1
CD,N,449600,1409,99,1
CD,N,413600,962,99,1
CD,N,407200,846,99,1
CD,Y,347100,845,99,1
CD,N,408800,1227,99,1
CD,N,360100,853,99,1
CD,Y,365800,846,99,1
